RMCE93;MKW Hack Pack;
RMCE94;Mario Kart Fusion -Classic Style-;
RMCE95;Mario Kart Fusion -Diamond style-;
RMCE96;Mario Kart 6;
RMCE97;Mario Kart Fusion v2.0 -Deluxe style-;
RMCE98;Mario Kart Wii Awesomeness;
RMCE99;Mario Kart Fusion v2.0 -Cris style-;
RMCE9R;Rookie's Texture And Music Pack;
RMCEA1;Mario Kart Adventures;
RMCEA2;Mario Kart Wii Deluxe -Blue Edition-;
RMCEA3;Mario Kart Wii Deluxe -Red Edition-;
RMCEA4;Mario Kart Wii Deluxe -Green Edition-;
RMCEA5;Alpha's Track Mix;
RMCEA7;Ant Kart Wii;
RMCEA8;Mario Kart Arcade JY;
RMCEA9;Mario Kart Wii - The Top 100;
RMCEAI;Mario Kart Wii AIParam Edition;
RMCEAQ;Antique Kart Wii;
RMCEAT;André's Retro Texture and Music Pack;
RMCEAX;Mario Kart Wii but You Never Stop Accelerating;
RMCEB1;Mario Kart Wii 2017;
RMCEB2;Mario Kart Wii 2017;
RMCEB4;Mario Kart Wii Deluxe;
RMCEB5;Mario Kart Wii Deluxe B-Sides;
RMCEB6;Mario Kart 7 JY;
RMCEB8;Mario Kart Manía;
RMCEBC;Neptune777 Forza MAX Broad Challenge;
RMCEBM;MKW Hack Pack vX InvisibleRacing;
RMCEBT;Boost Track Grand Prix;
RMCEC7;Cosmic Kart;
RMCECD;Cederic's MKW Texture and Music Pack;
RMCECG;Color Grand Prix;
RMCECH;Chis Kart Wii;
RMCECK;Confused Kart Wii;
RMCECL;CTGP Revolution Classic;
RMCECN;Hide and Seek GCN Pack;
RMCECT;Mario Kart Wii CTGP Revolution;
RMCECU;Mario Kart Wii but the CPUs Are Impossible;
RMCECY;CTGP Classic Pack;
RMCED3;DryBowser Kart Wii;
RMCED8;DryBowser's Unused CT Pack;
RMCEDC;Mario Kart Wii but You Can Only Drive on the Road;
RMCEDK;Darky Kart Wii;
RMCEDT;Drift Rebalance with CT;
RMCEDX;Dxrk X Hari's Pack;
RMCEEX;MKW Exploration Pack;
RMCEF1;Fancy's CT Pack;
RMCEF4;Fe4less' Authentic Texture Pack;
RMCEFA;MKW Hack Pack vX 200KMH Version;
RMCEFC;Falco's Texture Pack;
RMCEFE;Fancy's CT Pack - Extra Edition;
RMCEFK;Formula Kart Wii;
RMCEFL;Mario Kart Wii Forza MAX LOOK;
RMCEFO;Neptune777 Forza MAX Orígenes;
RMCEFR;MKW Hack Pack vX 2X Frames Version;
RMCEG2;Mario Kart Wii CTGP Revolution;
RMCEG4;Diddz' Gang Custom Track Pack;
RMCEG5;New Mario Kart Wii 64;
RMCEGB;Hide and Seek GBA Pack;
RMCEGN;Giant Objects Mode: Complete Edition;
RMCEGP;Mario Kart Wii CTGP Revolution;
RMCEGT;Neptune777 Xtreme Race GTX;
RMCEH5;HD Battle Track Texture Pack;
RMCEH8;HD's Retro Pack;
RMCEHC;CTGP-R HNS Pack;
RMCEHD;Mario Kart Wii - HD - Remaster;
RMCEHK;MKW Hack Pack vX 1st Person Edition;
RMCEHX;Hide and Seek Extreme Pack;
RMCEHY;Hypersonic Kart Wii;
RMCEI4;Mario Kart Infinite;
RMCEIR;MKW Hack Pack vX Item Rain;
RMCEIT;Invisibility Toggle;
RMCEJ3;JTG Texture Pack;
RMCEJ6;JHFR CT Pack;
RMCEK1;1-Lap Kart Wii;
RMCEK3;King Toad's Epic Music and Texture Pack;
RMCEKB;Krash&Burn's Other Texture Pack;
RMCEKK;Krash Kart Wii;
RMCEKW;Kiwi's Hide and Seek Pack;
RMCEL1;Luma's CT Pack;
RMCEL9;Mario Kart Legacii;
RMCELG;Legacy Kart Wii;
RMCEM4;Mario Kart Super Circuit Wii;
RMCEM6;New Mario Kart Seven;
RMCEM9;New Mario Kart: Double Dash!!;
RMCEMX;Maxed Kart Wii;
RMCEMZ;Mizy's Texture Pack;
RMCEN2;Nintendo Remasters;
RMCEN8;Nitro CT Pack;
RMCENA;New Adventure All-Stars;
RMCENG;Neptune777 Forza MAX New Generation;
RMCENH;Navi's HNS CT Pack;
RMCENL;Neptune777 Forza MAX Next Layer;
RMCENQ;Nevesqq's Texture n' Music Pack;
RMCEO4;OptPack CT Pack;
RMCEP4;Potatoman44's Transformed Tracks;
RMCEPG;Penguin Kart Wii;
RMCEPH;MKW Hack Pack vX CTDN Version;
RMCEPK;Pride Kart Wii;
RMCEPT;Platinum Hack Pack;
RMCER4;Ray Kart Wii;
RMCER9;Rosa Kart Wii;
RMCERB;Bear Kart Wii;
RMCERE;Mario Kart 64Re;
RMCERL;Random Laps;
RMCERM;Mario Kart Wii Remake;
RMCES0;$uicideboy$ Texture & Music Pack;
RMCES1;Smacpack;
RMCESC;Secret Tracks;
RMCESH;Shortcut Practice Pack;
RMCESR;S☆Ris CT Pack;
RMCEST;Skipper's 200Kmh Distribution;
RMCESU;SnorgUp's Textures and Music Pack;
RMCESY;Spyro's Texture Pack;
RMCET0;TomB's CT Pack;
RMCET1;Wiimms Intermezzo;
RMCET2;Toxic's Texture and Music Pack;
RMCET6;Man - O - Wii's Least Favorites Pack;
RMCET7;Cam, Tom And Troy's CT Pack;
RMCETD;AlmostTWD's Favourites;
RMCETH;Mario Kart Wii Theob78's Pack;
RMCETP;Tan in the Snow Pack;
RMCETW;Trent Kart Wii;
RMCETX;Toxic's Hide and Seek Pack;
RMCEU7;Mario Kart Wii Ultra Pack;
RMCEVI;Vintage Kart Wii;
RMCEVK;Violet Kart Wii;
RMCEVS;Variation Sensation;
RMCEVY;Variety Pack;
RMCEW5;Releasio Kart Wee;
RMCEW6;Mario Kart Wii Ultimate;
RMCEW8;Waluigi Kart Wii;
RMCEWH;Wheel Kart Wii;
RMCEWS;Wine's CT Pack;
RMCEX1;Xenon's Hide and Seek CT Collection;
RMCEX4;Mario Kart X;
RMCEX5;Mario Kart Wii - Battle Royale;
RMCEXA;Xander Kart Wii;
RMCEY3;Yoshi's Racing Resort;
RMCEY8;Yeet Kart Wii;
RMCEY9;Yosh's Track Pack;
RMCEYP;Yoshi's Racing Resort Plus;
RMCEYT;Yosh's Track Pack DX;
RMCEZ2;ZPL's Track Collection;
RMCEZ8;Zef Kart Wii;
RMCEZC;Zef's CT Pack;
RMCEZH;ZPL's Hide and Seek Collection;
RMCEZP;Mario Kart Z;
RMCJ12;Wiimms MKW Fun 2011-11;
RMCJ30;Wiimms MKW-Fun 2015-12.jap;
RMCJ31;Wiimms MKW-Fun 2016-02.jap;
RMCJ32;Wiimms MKW-Fun 2016-07.jap;
RMCJ33;Wiimms MKW-Fun 2016-10.jap;
RMCJ34;Wiimms MKW-Fun 2017-05.jap;
RMCJ35;Wiimms MKW-Fun 2017-12.jap;
RMCJ36;Wiimms MKW-Fun 2018-03.jap;
RMCJ37;Wiimms MKW-Fun 2018-06.jap;
RMCJ38;Wiimms MKW-Fun 2018-09.jap;
RMCJ39;Wiimms Mario Kart Fun 2018-12;
RMCJ40;Wiimms MKW-Fun 2019-03.jap;
RMCJ41;Wiimms MKW-Fun 2019-06.jap;
RMCJ42;Wiimms MKW-Fun 2019-10.jap;
RMCJ43;Wiimms MKW-Fun 2020-02.jap;
RMCJ44;Wiimms MKW-Fun 2020-06.jap;
RMCJ45;Wiimms MKW-Fun 2020-12.jap;
RMCJ46;Wiimms MKW-Fun 2021-09.jap;
RMCJ48;Wiimms MKW-Fun 2022-05.jap;
RMCJ60;Mario Kart Wii Faraphel;
RMCJ64;Peach Kart 8;
RMCJ76;Pro CT Pack;
RMCJ86;Mario Kart Cris 3.500 CT;
RMCJ90;Mario Kart Fusion;
RMCJ91;Wiimms Mario Kart Fun 2021-09 Reserved;
RMCJ93;MKW Hack Pack;
RMCJA1;Mario Kart Adventures v0.8;
RMCJA2;Mario Kart Wii Deluxe;
RMCJCT;Mario Kart Wii CTGP Revolution;
RMCJL1;Luma's CT Pack;
RMCJT1;Wiimms Intermezzo;
RMCJYP;Yoshi's Racing Resort Plus;
RMCK41;Wiimms MKW-Fun 2019-06.kor;
RMCK42;Wiimms MKW-Fun 2019-10.kor;
RMCK43;Wiimms MKW-Fun 2020-02.kor;
RMCK44;Wiimms MKW-Fun 2020-06.kor;
RMCK45;Wiimms MKW-Fun 2020-12.kor;
RMCK46;Wiimms MKW-Fun 2021-09.kor;
RMCK47;Wiimms MKW-History 2021-12.kor;
RMCK48;Wiimms MKW-Fun 2022-05.kor;
RMCK60;Mario Kart Wii Faraphel;
RMCK86;Mario Kart Cris 4;
RMCK91;Wiimms Mario Kart Fun 2021-09 Reserved;
RMCKT1;Wiimms Intermezzo;
RMCKYP;Yoshi's Racing Resort Plus;
RMCP02;Wiimms MKW Fun 2010-02.p;
RMCP03;Wiimms MKW Fun 2010-10.p;
RMCP04;Wiimms MKW Fun 2010-12.p;
RMCP05;Custom Mario Kart Wii;
RMCP06;Wiimms MKW Fun 2010-12.pal;
RMCP07;Wiimms MKW Retro 2011-02.pal;
RMCP08;Wiimms MKW Fun 2011-03.pal;
RMCP09;Wiimms MKW Fun 2011-06.pal;
RMCP10;Wiimms MKW Fun 2011-07.pal;
RMCP11;Wiimms MKW Fun 2011-08.pal;
RMCP12;Wiimms MKW Fun 2011-11.pal;
RMCP13;Wiimms MKW Fun 2012-01.pal;
RMCP14;Wiimms MKW Revival 2012-02.pal;
RMCP15;Wiimms MKW Boost 2012-03.pal;
RMCP16;Wiimms MKW Fun 2012-05.pal;
RMCP17;Wiimms MKW Fun 2012-09.pal;
RMCP18;Wiimms MKW N64 2012-10.pal;
RMCP19;Wiimms MKW Fun 2012-12.pal;
RMCP20;Wiimms MKW Fun 2013-04.pal;
RMCP21;Wiimms MKW Fun 2013-09.pal;
RMCP22;Wiimms MKW Fun 2013-10.pal;
RMCP23;Wiimms MKW Fun 2014-01.pal;
RMCP24;Wiimms MKW Retro 2014-02.pal;
RMCP25;Wiimms MKW Fun 2014-04.pal;
RMCP26;Wiimms MKW Fun 2014-11.pal;
RMCP27;Wiimms MKW-Fun 2015-03.pal;
RMCP28;Wiimms MKW Retro 2015-05.pal;
RMCP29;Wiimms MKW-Fun 2015-08.pal;
RMCP30;Wiimms MKW-Fun 2015-12.pal;
RMCP31;Wiimms MKW-Fun 2016-02.pal;
RMCP32;Wiimms MKW-Fun 2016-07.pal;
RMCP33;Wiimms MKW-Fun 2016-10.pal;
RMCP34;Wiimms MKW-Fun 2017-05.pal;
RMCP35;Wiimms MKW-Fun 2017-12.pal;
RMCP36;Wiimms MKW-Fun 2018-03.pal;
RMCP37;Wiimms MKW-Fun 2018-06.pal;
RMCP38;Wiimms MKW-Fun 2018-09.pal;
RMCP39;Wiimms MKW-Fun 2018-12.pal;
RMCP40;Wiimms MKW-Fun 2019-03.pal;
RMCP41;Wiimms MKW-Fun 2019-06.pal;
RMCP42;Wiimms MKW-Fun 2019-10.pal;
RMCP43;Wiimms MKW-Fun 2020-02.pal;
RMCP44;Wiimms MKW-Fun 2020-06.pal;
RMCP45;Wiimms MKW-Fun 2020-12.pal;
RMCP46;Wiimms MKW-Fun 2021-09.pal;
RMCP47;Wiimms MKW-History 2021-12.pal;
RMCP48;Wiimms MKW-Fun 2022-05.pal;
RMCP60;Mario Kart Wii Faraphel;
RMCP64;Peach Kart 8;
RMCP76;Pro CT Pack;
RMCP86;Mario Kart Cris 4;
RMCP90;Mario Kart Fusion;
RMCP91;Wiimms Mario Kart Fun 2021-09 Reserved;
RMCP93;MKW Hack Pack;
RMCP95;The NMeade's Mario Kart Fun v2.0.1;
RMCP96;Super Mario Kart Wii;
RMCPA1;Mario Kart Adventures;
RMCPA2;Mario Kart Wii Deluxe;
RMCPCA;Mario Kart Wii (traducción al catalán);
RMCPG2;Mario Kart Wii CTGP Revolution;
RMCPGP;Mario Kart CTGP Revolution;
RMCPL1;Luma's CT Pack;
RMCPT1;Wiimms Intermezzo;
RMCPT2;Mario Kart Wii - Japanese Regional;
RMCPVP;Variety Pack;
RMCPYP;Yoshi's Racing Resort Plus;
RMGC01;Super Mario Galaxy;
RMGE04;Super Mario Earth;
RMGE05;Super Mario Galaxy: No Black Holes;
RMGE06;Super Mario Galaxy: Anti Piracy;
RMGE07;Transformationless Mario Galaxy;
RMGE08;Super Mario Galaxy: Multiplayer Splitscreen;
RMGE52;Guitar Hero III Custom: Megadeth;
RMGE64;SPG64 IN SMG!;
RMGR01;Super Mario Galaxy;
RMHC08;Monster Hunter Tri (Personalizado);
RMKE02;Custom Kart 1;
RMMP52;Guitar Hero III Custom: Metal Mayhem;
RNEEUD;Naruto Shippuden: Clash of Ninja Revolution 3 Undub;
RNVW01;Super Mario Galaxy: Nvidia Shield TV;
RODL01;Kirby: Revenge of Dream Land;
ROMESD;Monster Hunter G (parcheado al inglés);
ROSE01;Takt of Magic [ENG];
RPJEUD;Arc Rise Fantasia Undub;
RQQE52;Guitar Hero III Custom: Queen;
RSBE02;Super Smash Bros. Project M Red Version;
RSBE03;Super Smash Bros. Brawl DX;
RSBE04;Super Smash Bros. Project M+;
RSBE05;Super Smash Bros. Project M Patt Edition;
RSBE06;Darkon360's Brawl Hack Pack;
RSBE07;Super Smash Bros. Project M: Theytah's Custom Build;
RSBE08;Marlan Project M 3.6;
RSBE09;Springboy64's Brawl Hack Pack;
RSBE10;Brawl Ying Yang Edition;
RSBE11;Professor MGW's Tournament Hack Pack #1;
RSBE12;Professor MGW's Tournament Hack Pack #2;
RSBE13;Professor MGW's Hack Pack #3;
RSBE14;Super Smash Bros. Brawl- Zeus;
RSBE15;Super Smash Bros. Brawl Minus Mugen;
RSBE16;Super Smash Bros. Brawl Shock;
RSBE17;Super Smash Bros. Brawl - Battlefield Build;
RSBE18;Super Smash Bros. Project M: Tournament Hack Pack;
RSBE19;Super Smash Bros. Project M: Fully Dressed Edition;
RSBE20;Pikezer's BrawlEx Pack;
RSBE21;Calabrel's Custom Project M Build;
RSBE22;Project M: Rage83's Competitive Custom Build;
RSBE23;Super Smash Bros. Project M: Justice Build;
RSBE24;Super Smash Bros. 3;
RSBE25;Super Smash Bros. Red Version;
RSBE26;Super Smash Bros. Silver;
RSBE27;Springboy64's Super Smash Bros. Brawl Hack Pack;
RSBE28;SuperYoshiStar's Super Smash Bros. Brawl Hack Pack;
RSBE29;Super Smash Bros. Project M: YoeiX Custom Build;
RSBE30;Super Smash Bros. Project M: Arko's Loaded Custom Build;
RSBE31;Super Smash Bros. Project M: Arko's Tournament Custom Build;
RSBE32;Super Smash Bros. Project M: Sempai's Build;
RSBE33;Super Smash Bros. Brawl Yin Yang Edition 2: The Balance of Kyu;
RSBE34;Super Smash Bros. Project U: Blue Version;
RSBE35;Super Smash Bros. Brawl Legacy: Project M;
RSBE36;Super Smash Bros. Project Best;
RSBE37;Super Smash Bros. Project M: Psycho Ghost's Build;
RSBE38;Super Smash Sisters Generations 2;
RSBE39;Super Smash Bros. Ultra Project M;
RSBE40;Super Smash Bros. Project M: Ragnarok Edition;
RSBE41;Super Smash Bros. Project M: Calabrel's Custom Build;
RSBE42;Super Smash Bros. Project M: RedX Anime/Game Custom Build;
RSBE43;Super Smash Bros. Brawl: MASTERLINKX's Custom Pack;
RSBE44;Super Smash Bros. Brawl: Shadow Version;
RSBE45;Super Smash Bros. Brawl: Shock44's Custom Build;
RSBE46;Super Smash Bros. Brawl: DragonD101's Texture Pack;
RSBE47;Super Smash Bros. Brawl: XChosen1's Texture Pack;
RSBE49;Super Smash Bros. Brawl: Water Block Edition;
RSBE50;Super Smash Bros. Project U: Ultra Version;
RSBEAA;Marvel and Capcom vs Super Smash Bros.;
RSBEBB;Super Smash Bros. Balanced Brawl;
RSBEBM;Super Smash Bros. Brawl Minus;
RSBEBP;Super Smash Bros. Brawl Plus;
RSBEC3;Super Smash Bros. Project M 3.5 Netplay Build;
RSBEDH;Super Smash Bros. Brawl Dark Hole/D.A.R.S.;
RSBEDT;Super Smash Bros. Ultimate Dark Phoenix: Tournament Edition;
RSBEI4;Super Smash Bros. Brawl Iceballz's Build;
RSBEK0;Super Smash Bros. Khaos;
RSBELX;Super Smash Bros. Project Lx;
RSBEMT;MrTacos's ModPack;
RSBEN1;Super Smash Bros. Project M;
RSBENQ;Super Smash Bros. but Not Quite! (Gamma Version);
RSBEPM;Super Smash Bros. Project M;
RSBEPW;Super Smash Bros. Project M Wi-Fi;
RSBERC;Super Smash Bros. Recolor;
RSBES4;Super Smash Bros. Smash Pack;
RSBESL;A Slumber Most Reprobate;
RSBETE;Super Smash Bros. Legacy TE;
RSBEUV;Smash Universe Mod 1.0;
RSBEUW;Super Smash Bros Ultimate Para Wii;
RSBEW5;Super Smash Bros. Project Wacky Funster;
RSBEWM;Super Smash Bros. Project M Wi-Fi;
RSBEXP;Super Smash Bros. Legacy XP;
RSBP02;Master4Robin's Super Smash Bros. Brawl Hack Pack;
RSFC99;Muramasa: The Demon Blade (Personalizado);
RSJESD;Guitar Hero III Custom: System of a Down;
RSPE02;Checkered Sports;
RSPE03;Wii Sports: Storm City;
RSPE04;Dii Sports;
RSPE05;Luna's Wii Sports;
RSXX78;Guitar Hero RadioHead;
RSYP06;Super Smash Bros. Brawl: YF06's Mod;
RT4EUD;Tales of Symphonia: Dawn of the New World Undub;
RTME70;Dragon ball Z Budokai Tenkaichi 3 WII TSM;
RU1P4Q;Disney Sing It:: Sing It Star Singstar 1;
RU2P4Q;Disney Sing It: Sing It Star Singstar 2;
RUIGGD;SingItStar Ned. 80's;
RWDC52;Guitar Hero III Custom: WD Custom;
RWWE52;Guitar Hero III Custom : WWE The Hits;
RXGC15;Guitar Hero III Custom - A7X (Avenged Sevenfold);
RYAJSC;Yatterman Wii (Simplified Chinese Translation);
RZDC01;The Legend of Zelda: Twilight Princess (Personalizado);
RZNE01;Zangeki no Reginleiv [Eng];
RZTE02;Wii Sports Resort - Storm Island;
RZTE03;Wii Are Resorting To Violence;
S02PES;Sing It Star 90's;
S12E41;Just Dance Best Of 2;
S2PE41;Just Dance 2020 Plus;
S3UE41;Just Dance Spotlight;
S5UE41;Just Dance: Unlimited Party (Old Revision);
S68E41;Just Dance 2022;
S80U3Q;SingItStar Ultimate 80s;
S85E41;Just Dance 2021;
S85P41;Just Dance 2021;
SAME01;New Super Mario Bros. Wii 11 American Revolution;
SANE01;New Super Mario Bros. Wii Five Spica Edition;
SANT3Q;SingItStar Anthems;
SARP01;New Super Mario Bros. Wii 4 Arcadia Another Ride;
SB3EUD;Sengoku Basara: Samurai Heroes Undub;
SB4C01;Super Mario Galaxy 2 (Personalizado);
SB4DDM;Super Mario Galaxy 2: Daredevil Challenge;
SB4E02;Neo Mario Galaxy;
SB4E03;Super Mayro Galaxy;
SB4E04;Super Mario Sunshine Galaxy;
SB4E05;Season Cycle Galaxy;
SB4E06;Super Mario Another Galaxy;
SB4E07;Super Mario Galaxy 2: New Background;
SB4E08;Super Mario Galaxy: Remastered;
SB4E09;Super Mario Galaxy 2: Mii Green Stars;
SB4E10;Spinless Mario Galaxy 2;
SB4E11;Transformationless Mario Galaxy 2;
SB4E14;Super Mario Starshine (v1.4);
SB4E25;Super Mario Galaxy 2.5;
SB4E69;Super Mario Galaxy 69;
SB4EXD;Super Mario Galaxy 2 Deluxe;
SB4FE0;Super Mario Galaxy 2: Fog Edition;
SB4GSF;Super Mario Galaxy 2: The Green Star Festival;
SB4J02;Neo Mario Galaxy;
SB4J05;Season Cycle Galaxy;
SB4P02;Neo Mario Galaxy;
SB4P05;Season Cycle Galaxy;
SB5E01;Super Mario Galaxy 2 Plus;
SBJE41;Just Dance Melody;
SBOD3Q;SingItStar: Best of Disney;
SBSE01;New Super Mario Bros. Wii 17 Bowser's Last Laugh;
SBVG3Q;SingItStar Boybands vs Girlbands;
SBWC11;New Super Mario Bros. 3: The Wrath of Shadow Bowser;
SCLE01;Cliff Super Mario Bros. Wii;
SCLJ01;Cliff Super Mario Bros. Wii;
SCLP01;Cliff Super Mario Bros. Wii;
SCTE01;The Curse of Black Toad;
SCUE8P;Sonic Colors: Ultimate;
SDAE01;Scooby-Doo! The Bros Adventure;
SDNP01;New SUPER DODO BROS;
SDRP3Q;SingItStar Deutsch Rock-Pop Vol. 1;
SDTH3Q;SingItStar Die Toten Hosen;
SDUEO1;DU Super Mario Bros.: DU Edition;
SDUPO1;DU Super Mario Bros.: DU Edition;
SE1E41;Just Dance East;
SEHE41;Just Dance Epic Hits;
SEKE99;Ikenie no Yoru [ENG];
SEOP01;New Super Mario Bros. Wii 8 Omega;
SEOP4Q;Sing It: Edad de Oro del Pop Español;
SFDE01;New Super Mario Bros. Wii 9 Virtue: This Fall Darkness;
SFRE01;Super Mario Bros. Frozen Edition;
SFRJ01;Super Mario Bros. Frozen Edition;
SFRP01;Super Mario Bros. Frozen Edition;
SG4JDA;Naruto: Super Clash of Ninja 4;
SGI1CL;SingIt Clásicos;
SGI1DB;Sing IT: Dibujos Animados;
SGI1MC;SingItStar Mecano;
SGI1ML;Sing It Star: Miliki;
SGI1PT;Sing IT: Party;
SGI1RC;Sing IT: Rocks 2;
SGNE41;Just Dance: Generation;
SGPTI1;Sing It Party;
SH5E41;Just Dance Hyper;
SHIE41;Just Dance Hits;
SIABOH;SingItStar Placebo;
SIBBHJ;SingItStar Country;
SIESP1;Sing It: Canciones en Español;
SIFPOH;SingItStar Fussballhits;
SILP4Q;Sing It: Latino;
SIS1OH;SingItStar Custom: Volume 1;
SIS2OH;SingItStar ABBA;
SIS3OH;SingItStar Summer Party;
SIS4OH;SingItStar Amped;
SIS5OH;SingItStar Pop Hits;
SIS7OH;SingItStar Take That;
SIS80Q;SingItStar Ultimate 80's;
SIS80S;StarSing : '80s Volume 1 v1.2;
SIS90H;SingItStar 90´s;
SIS9OH;SingItStar 90's;
SISACD;StarSing AC/DC;
SISAOH;SingItStar Après Ski Party;
SISBOH;SingItStar R'n'B;
SISCOH;SingItStar Chartbreaker;
SISCS1;SingItStar Chartsurfer Vol. 1;
SISDAE;SingItStar Die Ärzte;
SISDEM;SingItStar Depeche Mode;
SISDOH;SingItStar The Dome;
SISHOH;SingItStar Hottest Hits;
SISLIP;StarSing : Linkin Park v2.0;
SISLOH;SingItStar Legends;
SISMEL;StarSing: Happy Birthday Mélanie v1.1;
SISMJ1;StarSing: Michael Jackson v2.1;
SISMOH;SingItStar Mallorca Party;
SISP10;SingItStar Studio100;
SISP12;StarSing : Pop Hits 1 & 2 v2.0;
SISP34;StarSing : Pop Hits 3 & 4 v2.0;
SISPBC;SingItStar Britney vs Christina;
SISPOH;SingItStar Party;
SISPOP;StarSing: Pop v1.1;
SISQ3Q;SingItStar Queen;
SISR3Q;SingItStar Rocks!;
SISREU;StarSing: Rocks! v1.1;
SISRP4;SingItStar Rocks!;
SISSOH;SingItStar Schlager;
SISTDK;SingItStar - Turkish Party;
SIXE01;New Super Mario Bros Wii 16 Revelations;
SJDJ02;Just Dance Flamengo;
SJEE41;Just Dance 2014 Plus;
SJME89;Just Dance Japan;
SK3EUD;Trauma Team Undub;
SL2PUD;Project Zero 2: Wii Edition Undub;
SLBE01;MLG Super Luigi Bros Wii;
SLBJ01;MLG Super Luigi Bros. Wii;
SLBP01;MLG Super Luigi Bros. Wii;
SLFE01;New Super Mario Bros. 3 The Final Levels;
SLFP01;New Super Mario Bros. 3: The Final Levels;
SLNE01;Super Luigi Land Wii;
SM3E01;Super Mario Bros. 3+;
SMBWMM;New Super Mario Bros. Wii Master Mode;
SMD3OH;SingItStar e La Magia Disney;
SMGS01;Secret Mario Galaxy;
SMIG3Q;SingItStar Made in Germany;
SMME02;Super Mario: Mushroom Adventure PLUS - Winter Moon;
SMMP01;New Super Mario Bros. Wii ANDY AFRO'S Custom Collection Volume 4.;
SMMP02;Super Mario: Mushroom Adventure PLUS: Winter Moon;
SMNC01;New Super Mario Bros. Wii (Chino Simplificado);
SMNE02;New Super Mario Remake;
SMNE03;Newer Super Mario Bros. Wii;
SMNE04;Cannon Super Mario Bros. Wii;
SMNE05;Another Super Mario Bros. Wii;
SMNE06;Newer Summer Sun;
SMNE07;Newer Holiday Special;
SMNE08;Epic Super Bowser World;
SMNE09;Old Super Mario Bros. Wii;
SMNE0S;New Super Mario Bros. S;
SMNE10;Koopa Country;
SMNE11;New Super Mario Bros. Wii 4;
SMNE12;Awesomer Super Luigi Mini;
SMNE13;Newest Super Mario Bros. Wii;
SMNE14;New Super Mario Bros. Wii: Pain Coins;
SMNE15;Newer Super Mario Bros. 7;
SMNE16;Newer Super Mario Bros. Wii U 3;
SMNE17;Newer Super Mario Bros. U Ghostly Edition;
SMNE18;Newer Super Mario Bros. Wii U 2;
SMNE20;New Super Mario Bros. H;
SMNE21;New Super Spike Wii;
SMNE22;New Super Mario Bros. Jungle Adventure Wii;
SMNE23;Newer Falling Leaf;
SMNE24;Newer Super Luigi Bros. Wii U;
SMNE25;Awesome Super Mario Bros. Wii;
SMNE26;Awesomer Super Luigi Mini (Version 1);
SMNE27;Bowser's New Recruit;
SMNE28;Super Penguin Bros.;
SMNE29;Newer Falling Leaf U;
SMNE31;New Super Mario Bros. Wii - Other World;
SMNE32;Ultimate Super Luigi Wii;
SMNE34;New Super Mario Bros. Wii: Yoshi Mode;
SMNE35;New Super Mario Bros. Wii: Yoshi Mode - Classic Mode;
SMNE36;New Super Mario Bros. Wii Hack Pack;
SMNE37;New Super Mario Bros. Wii Dragon Coaster Frenzy;
SMNE38;New Super Mario Bros. Wii Underground Maze;
SMNE39;Newer Super Mario Bros. Wii: Antnee Level Pack;
SMNE40;Newer Super Mario Bros. Wii U;
SMNE41;Devil Mario Winter Special;
SMNE42;New Super Mario Bros. Wii: Yoshi Mode Lite;
SMNE44;Go Go Mario;
SMNE45;Lemmy's Winter Palace;
SMNE46;New Super Mario Bros. Wii - Birthday Batch of Levels;
SMNE47;The New Special Road;
SMNE48;True Mario Bros.;
SMNE49;New Super Mario Bros. Wii - MSMKW Pack;
SMNE50;New Super Mario Bros. Wii - Power Tower Pack;
SMNE51;New Super Mario Bros. Wii - The Depot Level Pack Part 1;
SMNE52;New Super Mario Bros. Wii  - The Depot Level Pack Part 2;
SMNE53;New Super Mario Bros. Wii - Kid Edition;
SMNE54;New Super Mario Bros. Wii - The Next Levels 2;
SMNE55;New Super Mario Bros. Wii - Lava Mod Pack;
SMNE56;New Super Mario Bros. Wii - The Depot Level Pack Part 3;
SMNE57;Mario's Big Adventure;
SMNE58;Wario's Cave;
SMNE59;New Super Mario Bros. Wii - Quenry17's Level Pack;
SMNE60;Remixed Super Mario Bros. Wii;
SMNE61;New Super Summer Vacation;
SMNE62;New Super Bowser Wii;
SMNE64;New Super Mario Bros. Wii Ultimate;
SMNE65;Ghostly Super Ghost Boos Wii;
SMNE66;The Legend of Yoshi;
SMNE67;Larsenv Super Mario Collection;
SMNE68;The Legend of Yoshi DLC;
SMNE69;Revised Super Mario Bros. Wii;
SMNE71;Super Mario Superstar;
SMNE81;Bob-Omb Super Mario Bros. Wii;
SMNE82;Quagsire Super Mario Bros. Wii;
SMNE83;Sans Super Mario Bros. Wii;
SMNE84;Toad and Toadette Super Mario Bros. Wii;
SMNE86;Random Super Mario Bros. Wii;
SMNE87;Random Super Mario Bros. Wii 2;
SMNE88;DU Super Mario Bros. Wii: RoyalSuperMario Edition;
SMNE89;Easy Super Mario Bros. Wii;
SMNE90;Legend Of Custom Levels;
SMNEAM;Adventure Super Mario Bros. Wii;
SMNEAR;Newer Super Mario All-Stars Revived;
SMNEAU;Newer Super Mario Bros. Wii Autumn Adventure;
SMNEC7;New Super Mario Bros. Wii Chaos Edition;
SMNECB;Super Classic Mario Bros. Wii;
SMNECZ;New Super Coinless Kaizo Wii;
SMNEEA;Extra Super Mario Bros. Wii All Stars;
SMNEFW;Mario's New Adventure: 1st World;
